epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,552.903,0.32034,1.16533,0.92285,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.9e-05,2.9e-05,2.9e-05
150,556.445,0.43045,1.30594,0.92279,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.075e-05,2.075e-05,2.075e-05
1,4.73584,0.96613,3.25924,1.39925,0.00558,0.9,0.24663,0.16203,0.80596,3.8468,1.36135,0,0,0
2,8.89978,1.09751,3.34823,1.534,0.00589,0.9,0.24717,0.16011,0.7923,3.82645,1.34783,1.24175e-05,1.24175e-05,1.24175e-05
3,13.3031,1.07229,3.37425,1.46634,0.00608,0.9,0.25094,0.16172,0.76524,3.78854,1.34114,2.467e-05,2.467e-05,2.467e-05
4,17.1762,1.03745,3.2123,1.41111,0.00662,0.9,0.23032,0.16297,0.73651,3.79333,1.32794,3.67575e-05,3.67575e-05,3.67575e-05
5,20.9456,0.94638,3.18603,1.37899,0.007,0.9,0.2241,0.16327,0.70575,3.78331,1.30188,4.868e-05,4.868e-05,4.868e-05
6,25.1263,0.8807,3.19999,1.31101,0.00746,0.9,0.24321,0.17384,0.69072,3.75334,1.28781,6.04375e-05,6.04375e-05,6.04375e-05
7,28.6446,1.04135,3.21359,1.51122,0.00861,0.95,0.27918,0.19451,0.63946,3.75631,1.2474,7.203e-05,7.203e-05,7.203e-05
8,32.2592,0.91042,3.12194,1.36462,0.00811,0.95,0.33198,0.24098,0.60711,3.74404,1.21363,8.34575e-05,8.34575e-05,8.34575e-05
9,35.8248,0.91188,3.10383,1.38469,0.00778,0.95,0.39252,0.27927,0.57109,3.72676,1.18855,9.472e-05,9.472e-05,9.472e-05
10,39.487,0.90431,3.09622,1.33607,0.00714,0.95,0.40231,0.29019,0.51977,3.7007,1.14998,0.000105817,0.000105817,0.000105817
11,43.2132,0.896,3.06158,1.38439,0.00749,0.95,0.37216,0.28443,0.49301,3.69044,1.11633,0.00011675,0.00011675,0.00011675
12,47.3304,0.88616,3.03794,1.38427,0.00786,0.95,0.40293,0.33035,0.48761,3.67455,1.09897,0.000127518,0.000127518,0.000127518
13,50.7525,0.74091,2.88374,1.24831,0.00827,0.95,0.41147,0.3358,0.47925,3.65681,1.09196,0.00013812,0.00013812,0.00013812
14,54.3638,0.7495,3.03691,1.28159,0.00866,0.95,0.43005,0.35318,0.46424,3.65606,1.07309,0.000148558,0.000148558,0.000148558
15,57.9657,0.70548,2.82622,1.19911,0.00947,0.95,0.44114,0.36005,0.47392,3.65316,1.05977,0.00015883,0.00015883,0.00015883
16,61.6202,0.68672,2.85151,1.16462,0.01108,0.95,0.46871,0.38163,0.49112,3.64747,1.05668,0.000168938,0.000168938,0.000168938
17,65.3511,0.8986,2.82158,1.32761,0.01402,0.95,0.49865,0.40886,0.51093,3.64292,1.04787,0.00017888,0.00017888,0.00017888
18,68.947,0.56147,2.60615,1.05361,0.01402,0.95,0.49865,0.40886,0.51093,3.64292,1.04787,0.000188658,0.000188658,0.000188658
19,72.6922,0.71777,2.64165,1.17251,0.01548,0.95,0.55911,0.42399,0.49708,3.63595,1.02716,0.00019827,0.00019827,0.00019827
20,76.3337,0.66885,2.61458,1.1593,0.01548,0.95,0.55911,0.42399,0.49708,3.63595,1.02716,0.000207718,0.000207718,0.000207718
21,79.9677,0.85135,2.68886,1.29717,0.01695,0.95,0.6234,0.49895,0.4531,3.60741,0.99238,0.000217,0.000217,0.000217
22,83.5809,0.65824,2.45203,1.17975,0.01695,0.95,0.6234,0.49895,0.4531,3.60741,0.99238,0.000226117,0.000226117,0.000226117
23,87.2904,0.70325,2.59207,1.20854,0.01695,0.95,0.67638,0.56006,0.4234,3.59665,0.95989,0.00023507,0.00023507,0.00023507
24,90.907,0.65152,2.40668,1.10429,0.01695,0.95,0.67638,0.56006,0.4234,3.59665,0.95989,0.000243858,0.000243858,0.000243858
25,94.4974,0.65448,2.43487,1.17405,0.017,0.95,0.75106,0.62037,0.43437,3.5792,0.96892,0.00025248,0.00025248,0.00025248
26,98.106,0.63791,2.33732,1.0986,0.017,0.95,0.75106,0.62037,0.43437,3.5792,0.96892,0.000260938,0.000260938,0.000260938
27,101.768,0.70188,2.36594,1.17343,0.01538,0.95,0.77696,0.65105,0.45801,3.57794,0.99755,0.00026923,0.00026923,0.00026923
28,105.389,0.59042,2.368,1.19128,0.01538,0.95,0.77696,0.65105,0.45801,3.57794,0.99755,0.000277358,0.000277358,0.000277358
29,109.064,0.70238,2.18135,1.11094,0.01534,0.95,0.80689,0.67636,0.49603,3.56837,1.03107,0.00028532,0.00028532,0.00028532
30,113.129,0.7764,2.12494,1.19995,0.01534,0.95,0.80689,0.67636,0.49603,3.56837,1.03107,0.000293117,0.000293117,0.000293117
31,116.701,0.63611,2.12316,1.12772,0.01382,0.95,0.83355,0.70009,0.50119,3.54729,1.02838,0.00030075,0.00030075,0.00030075
32,120.296,0.72015,2.19668,1.31688,0.01382,0.95,0.83355,0.70009,0.50119,3.54729,1.02838,0.000308217,0.000308217,0.000308217
33,123.946,0.68256,2.22477,1.19099,0.01237,0.95,0.84392,0.73825,0.45149,3.5102,0.98598,0.00031552,0.00031552,0.00031552
34,127.587,0.73762,2.12524,1.22587,0.01237,0.95,0.84392,0.73825,0.45149,3.5102,0.98598,0.000322658,0.000322658,0.000322658
35,131.24,0.57944,1.87274,1.08625,0.01081,0.95,0.82721,0.69253,0.52567,3.54076,1.05242,0.00032963,0.00032963,0.00032963
36,134.783,0.75424,2.0175,1.2789,0.01081,0.95,0.82721,0.69253,0.52567,3.54076,1.05242,0.000336437,0.000336437,0.000336437
37,138.364,0.65115,2.02879,1.18854,0.011,0.95,0.7469,0.64285,0.49954,3.50767,1.07746,0.00034308,0.00034308,0.00034308
38,141.947,0.57425,1.85897,1.05356,0.011,0.95,0.7469,0.64285,0.49954,3.50767,1.07746,0.000349557,0.000349557,0.000349557
39,145.522,0.60171,1.84455,1.12161,0.01135,0.95,0.82784,0.69556,0.52123,3.46648,1.12918,0.00035587,0.00035587,0.00035587
40,149.16,0.70183,1.75619,1.11055,0.01135,0.95,0.82784,0.69556,0.52123,3.46648,1.12918,0.000362017,0.000362017,0.000362017
41,152.768,0.63015,1.67747,1.15309,0.01157,0.95,0.8556,0.65622,0.57458,3.47014,1.18723,0.000368,0.000368,0.000368
42,156.338,0.56201,1.56234,1.00764,0.01157,0.95,0.8556,0.65622,0.57458,3.47014,1.18723,0.000373818,0.000373818,0.000373818
43,159.902,0.69363,1.58852,1.12292,0.01208,1,0.83015,0.62614,0.607,3.44996,1.23334,0.00037947,0.00037947,0.00037947
44,163.597,0.64215,1.64661,1.13684,0.01208,1,0.83015,0.62614,0.607,3.44996,1.23334,0.000384958,0.000384958,0.000384958
45,167.265,0.70407,1.85127,1.24568,0.01212,0.95,0.84621,0.67539,0.59789,3.46113,1.19725,0.00039028,0.00039028,0.00039028
46,170.79,0.67715,1.61071,1.18726,0.01212,0.95,0.84621,0.67539,0.59789,3.46113,1.19725,0.000395438,0.000395438,0.000395438
47,174.363,0.64929,1.4129,1.19494,0.01133,0.95,0.83983,0.69677,0.55696,3.38954,1.17171,0.00040043,0.00040043,0.00040043
48,177.95,0.51077,1.41719,1.05279,0.01133,0.95,0.83983,0.69677,0.55696,3.38954,1.17171,0.000405257,0.000405257,0.000405257
49,181.573,0.61983,1.59524,1.16258,0.01095,0.95,0.83723,0.69702,0.52424,3.36939,1.13237,0.00040992,0.00040992,0.00040992
50,185.163,0.63115,1.37554,1.13214,0.01095,0.95,0.83723,0.69702,0.52424,3.36939,1.13237,0.000414417,0.000414417,0.000414417
51,188.812,0.72448,1.48523,1.19597,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.00041875,0.00041875,0.00041875
52,192.442,0.64607,1.50435,1.15938,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.000422917,0.000422917,0.000422917
53,196.066,0.59316,1.35516,1.0839,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.00042692,0.00042692,0.00042692
54,200.035,0.61316,1.29162,1.08913,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.000430758,0.000430758,0.000430758
55,204.263,0.61791,1.42564,1.16881,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.00043443,0.00043443,0.00043443
56,207.764,0.72644,1.42605,1.20657,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.000437938,0.000437938,0.000437938
57,211.449,0.7395,1.41002,1.2213,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.00044128,0.00044128,0.00044128
58,215.016,0.55832,1.27715,1.10045,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.000444458,0.000444458,0.000444458
59,218.825,0.6292,1.23168,1.12678,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.00044747,0.00044747,0.00044747
60,222.972,0.67646,1.51456,1.23281,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000450317,0.000450317,0.000450317
61,226.572,0.54468,1.10942,0.98387,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000453,0.000453,0.000453
62,230.177,0.56652,1.25503,1.10373,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000455517,0.000455517,0.000455517
63,234.261,0.59813,1.20375,1.11848,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.00045787,0.00045787,0.00045787
64,237.717,0.56684,1.34001,1.08053,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.000460058,0.000460058,0.000460058
65,241.537,0.54863,1.32343,1.10475,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.00046208,0.00046208,0.00046208
66,245.312,0.61185,1.25128,1.1411,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.000463937,0.000463937,0.000463937
67,248.933,0.67929,1.32203,1.16793,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.00046563,0.00046563,0.00046563
68,252.554,0.57285,1.15858,1.06171,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.000467158,0.000467158,0.000467158
69,256.25,0.60604,1.22924,1.05297,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.00046852,0.00046852,0.00046852
70,259.916,0.55843,1.11966,0.98789,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.000469718,0.000469718,0.000469718
71,263.593,0.60079,1.26788,1.1765,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.00047075,0.00047075,0.00047075
72,267.368,0.51401,1.15465,1.06756,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.000471618,0.000471618,0.000471618
73,270.964,0.48211,1.1021,1.04814,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.00047232,0.00047232,0.00047232
74,274.574,0.50015,1.10517,1.04122,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.000472858,0.000472858,0.000472858
75,278.27,0.59734,1.27074,1.1685,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.00047323,0.00047323,0.00047323
76,281.946,0.52963,1.12183,1.03842,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.000473438,0.000473438,0.000473438
77,285.511,0.58297,1.11568,1.07096,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.00047348,0.00047348,0.00047348
78,289.148,0.60533,1.1805,1.08839,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.000473358,0.000473358,0.000473358
79,292.837,0.49757,0.99917,1.06825,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.00047307,0.00047307,0.00047307
80,296.413,0.62163,1.10177,1.08902,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.000472618,0.000472618,0.000472618
81,300.053,0.53203,1.04415,1.02051,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.000472,0.000472,0.000472
82,303.817,0.56347,1.07843,1.0448,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.000471217,0.000471217,0.000471217
83,307.413,0.4751,1.16702,1.03899,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.00047027,0.00047027,0.00047027
84,311.132,0.60465,1.18433,1.13476,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.000469157,0.000469157,0.000469157
85,314.803,0.51188,0.95505,1.01591,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.00046788,0.00046788,0.00046788
86,318.41,0.56429,1.18184,1.12795,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.000466437,0.000466437,0.000466437
87,322.012,0.58928,1.12082,1.06874,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.00046483,0.00046483,0.00046483
88,325.725,0.62887,1.22175,1.17942,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.000463058,0.000463058,0.000463058
89,329.305,0.57409,1.07999,1.08705,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.00046112,0.00046112,0.00046112
90,332.899,0.46245,0.91787,0.94252,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.000459017,0.000459017,0.000459017
91,336.482,0.48656,1.14387,1.00427,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.00045675,0.00045675,0.00045675
92,340.106,0.47045,0.97981,0.98646,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.000454317,0.000454317,0.000454317
93,343.766,0.61951,1.07747,1.07767,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.00045172,0.00045172,0.00045172
94,347.393,0.50014,0.99002,1.03281,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.000448957,0.000448957,0.000448957
95,351.007,0.45111,0.83363,0.94664,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.00044603,0.00044603,0.00044603
96,354.58,0.59109,0.95266,1.07577,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.000442938,0.000442938,0.000442938
97,358.207,0.49719,1.00752,1.00773,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.00043968,0.00043968,0.00043968
98,361.802,0.52284,0.97363,1.04392,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.000436258,0.000436258,0.000436258
99,365.605,0.44515,0.94785,0.96537,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.00043267,0.00043267,0.00043267
100,369.215,0.4286,0.96843,1.00064,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.000428917,0.000428917,0.000428917
101,372.876,0.48057,0.89893,1.00605,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.000425,0.000425,0.000425
102,376.462,0.49966,1.0035,1.0215,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.00041675,0.00041675,0.00041675
103,380.026,0.52412,1.0476,1.08159,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.0004085,0.0004085,0.0004085
104,383.648,0.4363,0.87309,0.94802,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.00040025,0.00040025,0.00040025
105,387.225,0.48262,0.90711,0.97871,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.000392,0.000392,0.000392
106,390.844,0.428,0.85424,0.95221,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.00038375,0.00038375,0.00038375
107,394.389,0.43848,0.95127,0.97903,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.0003755,0.0003755,0.0003755
108,398.006,0.48741,0.87386,0.98011,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.00036725,0.00036725,0.00036725
109,401.614,0.4573,0.8666,1.08855,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.000359,0.000359,0.000359
110,405.239,0.40245,0.83762,1.00079,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.00035075,0.00035075,0.00035075
111,408.814,0.4429,0.90081,1.00512,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.0003425,0.0003425,0.0003425
112,412.408,0.51395,0.95977,1.01513,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00033425,0.00033425,0.00033425
113,416.062,0.50914,0.94518,1.04318,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.000326,0.000326,0.000326
114,419.724,0.50565,0.92533,1.01325,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00031775,0.00031775,0.00031775
115,423.303,0.41619,0.92621,0.97526,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.0003095,0.0003095,0.0003095
116,427.018,0.53823,0.95556,1.03189,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00030125,0.00030125,0.00030125
117,430.554,0.36895,0.84792,0.96705,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.000293,0.000293,0.000293
118,434.297,0.41574,0.85568,0.95922,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00028475,0.00028475,0.00028475
119,437.92,0.42913,0.88486,0.96065,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.0002765,0.0002765,0.0002765
120,441.55,0.45151,0.85041,0.96323,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026825,0.00026825,0.00026825
121,445.1,0.49932,0.93168,1.06642,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026,0.00026,0.00026
122,448.769,0.44293,0.80364,0.93667,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00025175,0.00025175,0.00025175
123,452.66,0.41105,0.84043,0.96177,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.0002435,0.0002435,0.0002435
124,456.296,0.39388,0.83868,0.95431,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00023525,0.00023525,0.00023525
125,459.897,0.40578,0.81488,0.98489,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.000227,0.000227,0.000227
126,463.553,0.38198,0.87163,0.95731,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00021875,0.00021875,0.00021875
127,467.249,0.46605,0.87099,1.03054,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.0002105,0.0002105,0.0002105
128,470.925,0.4316,0.82687,0.98988,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00020225,0.00020225,0.00020225
129,474.454,0.42799,0.87465,1.0079,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.000194,0.000194,0.000194
130,478.123,0.41756,0.82047,0.97121,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00018575,0.00018575,0.00018575
131,481.74,0.49734,0.89435,1.04996,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.0001775,0.0001775,0.0001775
132,485.356,0.45799,0.83152,1.02137,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00016925,0.00016925,0.00016925
133,489.006,0.33374,0.69802,0.90797,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.000161,0.000161,0.000161
134,492.629,0.31304,0.77922,0.89819,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00015275,0.00015275,0.00015275
135,496.376,0.3986,0.80971,0.97196,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.0001445,0.0001445,0.0001445
136,499.971,0.38716,0.83488,0.93353,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00013625,0.00013625,0.00013625
137,503.572,0.37279,0.79621,0.95374,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.000128,0.000128,0.000128
138,507.16,0.37823,0.82429,0.95766,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00011975,0.00011975,0.00011975
139,510.775,0.40065,0.75975,0.97665,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.0001115,0.0001115,0.0001115
140,514.551,0.40491,0.8793,0.96999,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,0.00010325,0.00010325,0.00010325
141,518.128,0.33736,1.35487,0.94214,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,9.5e-05,9.5e-05,9.5e-05
142,521.767,0.3148,1.23325,0.98246,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,8.675e-05,8.675e-05,8.675e-05
143,525.396,0.28721,1.18708,0.87409,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,7.85e-05,7.85e-05,7.85e-05
144,529.024,0.34507,1.25265,0.91556,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,7.025e-05,7.025e-05,7.025e-05
145,532.697,0.30335,1.19786,0.94677,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,6.2e-05,6.2e-05,6.2e-05
146,536.366,0.31074,1.2364,0.89888,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,5.375e-05,5.375e-05,5.375e-05
147,539.895,0.32775,1.26889,1.0119,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,4.55e-05,4.55e-05,4.55e-05
148,543.482,0.26902,1.07258,0.87849,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,3.725e-05,3.725e-05,3.725e-05
149,547.063,0.32034,1.16533,0.92285,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.9e-05,2.9e-05,2.9e-05
150,550.678,0.43045,1.30594,0.92279,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.075e-05,2.075e-05,2.075e-05
1,3.67102,1.27684,3.28809,1.61079,0.00587,0.9,0.24826,0.1608,0.78223,3.84663,1.34911,1.25e-05,1.25e-05,1.25e-05
2,7.12147,1.35168,3.4545,1.80437,0.00626,0.9,0.22846,0.15659,0.76505,3.80723,1.3337,3.73144e-05,3.73144e-05,3.73144e-05
3,10.4864,1.19649,3.35505,1.57847,0.00654,0.9,0.23474,0.13717,0.71377,3.78823,1.30373,6.18813e-05,6.18813e-05,6.18813e-05
4,14.1049,1.08125,3.18991,1.42528,0.00679,0.9,0.22598,0.14702,0.75861,3.77181,1.32201,8.62006e-05,8.62006e-05,8.62006e-05
5,17.5381,1.02212,3.14605,1.4363,0.0078,0.95,0.26872,0.16195,0.78964,3.78203,1.30424,0.000110272,0.000110272,0.000110272
6,20.8509,0.97803,3.14189,1.33054,0.00806,0.95,0.3059,0.17826,0.80804,3.77305,1.31123,0.000134097,0.000134097,0.000134097
7,24.1836,1.09471,3.15716,1.51502,0.00857,0.95,0.38615,0.20943,0.78758,3.76112,1.31726,0.000157674,0.000157674,0.000157674
8,27.5137,1.06606,3.02939,1.45302,0.0102,0.95,0.38973,0.23498,0.78195,3.76942,1.29696,0.000181003,0.000181003,0.000181003
9,30.8366,0.9265,3.00122,1.42669,0.01163,0.91875,0.36401,0.26059,0.78756,3.77894,1.30108,0.000204085,0.000204085,0.000204085
10,34.1748,1.03603,2.88264,1.40837,0.01465,0.95,0.37411,0.27456,0.77108,3.74538,1.29709,0.000226919,0.000226919,0.000226919
11,37.5141,1.0284,2.94904,1.46188,0.01626,0.95,0.3901,0.29527,0.75209,3.73621,1.27873,0.000249506,0.000249506,0.000249506
12,40.8154,0.92357,2.90095,1.42834,0.01626,0.95,0.3901,0.29527,0.75209,3.73621,1.27873,0.000271846,0.000271846,0.000271846
13,44.2374,0.85246,2.73309,1.30913,0.0163,0.95,0.46643,0.32098,0.74341,3.73109,1.25341,0.000293937,0.000293937,0.000293937
14,47.6428,1.0245,3.0037,1.52411,0.01498,0.95,0.53989,0.39247,0.70999,3.69771,1.22424,0.000315782,0.000315782,0.000315782
15,50.7974,0.90075,2.64635,1.2986,0.01498,0.95,0.53989,0.39247,0.70999,3.69771,1.22424,0.000337379,0.000337379,0.000337379
16,53.9413,0.83707,2.69767,1.28893,0.01086,0.95,0.60171,0.42321,0.71316,3.69844,1.21169,0.000358728,0.000358728,0.000358728
17,57.0724,0.85107,2.60562,1.28104,0.01292,0.95,0.65588,0.46729,0.72185,3.70647,1.19397,0.00037983,0.00037983,0.00037983
18,60.1767,0.76912,2.46831,1.21096,0.01292,0.95,0.65588,0.46729,0.72185,3.70647,1.19397,0.000400684,0.000400684,0.000400684
19,63.3738,0.91753,2.44938,1.26036,0.01048,0.95,0.75991,0.56251,0.72363,3.68477,1.20005,0.000421291,0.000421291,0.000421291
20,66.5186,0.9474,2.43248,1.35026,0.01048,0.95,0.75991,0.56251,0.72363,3.68477,1.20005,0.000441651,0.000441651,0.000441651
21,69.6632,0.98989,2.53201,1.44112,0.00978,0.95,0.82385,0.65685,0.77813,3.633,1.22125,0.000461763,0.000461763,0.000461763
22,72.8479,0.87485,2.22775,1.29274,0.00978,0.95,0.82385,0.65685,0.77813,3.633,1.22125,0.000481627,0.000481627,0.000481627
23,76.0168,0.91878,2.45803,1.40766,0.00898,0.95,0.84039,0.63679,0.85328,3.60373,1.30745,0.000501244,0.000501244,0.000501244
24,79.1355,0.92414,2.17287,1.31102,0.00898,0.95,0.84039,0.63679,0.85328,3.60373,1.30745,0.000520613,0.000520613,0.000520613
25,82.2816,0.87867,2.16778,1.29551,0.0107,0.95,0.86486,0.68601,0.84374,3.49918,1.32918,0.000539735,0.000539735,0.000539735
26,85.4275,0.84485,2.04914,1.22638,0.0107,0.95,0.86486,0.68601,0.84374,3.49918,1.32918,0.000558609,0.000558609,0.000558609
27,88.579,0.90426,2.13495,1.39747,0.0107,0.95,0.86486,0.68601,0.84374,3.49918,1.32918,0.000577236,0.000577236,0.000577236
28,91.739,0.80497,2.18459,1.29962,0.01031,0.95,0.88733,0.68245,0.81358,3.46568,1.32031,0.000595616,0.000595616,0.000595616
29,94.8635,0.95361,1.85185,1.30019,0.01031,0.95,0.88733,0.68245,0.81358,3.46568,1.32031,0.000613747,0.000613747,0.000613747
30,98.0391,1.00393,1.96649,1.41132,1,0.1436,0.90927,0.72396,0.81645,3.3208,1.39167,0.000631632,0.000631632,0.000631632
31,101.287,0.9136,1.81916,1.42606,1,0.1436,0.90927,0.72396,0.81645,3.3208,1.39167,0.000649269,0.000649269,0.000649269
32,104.496,1.11268,2.10944,1.60884,1,0.1436,0.90927,0.72396,0.81645,3.3208,1.39167,0.000666658,0.000666658,0.000666658
33,107.646,0.97406,1.86203,1.3911,1,0.25171,0.9101,0.67322,1.00928,3.23531,1.69083,0.0006838,0.0006838,0.0006838
34,110.764,0.99033,1.97245,1.44173,1,0.25171,0.9101,0.67322,1.00928,3.23531,1.69083,0.000700694,0.000700694,0.000700694
35,113.871,0.9089,1.65027,1.31075,1,0.25171,0.9101,0.67322,1.00928,3.23531,1.69083,0.000717341,0.000717341,0.000717341
36,117.044,1.11168,1.84146,1.46892,0.92939,0.40625,0.90609,0.61016,1.06628,3.25266,1.63204,0.000733741,0.000733741,0.000733741
